visit_id,date,country,traffic_source,device_type,browser,page,session_duration_sec,pages_viewed,bounce,conversion
1060,28-06-2025,Japan,Referral,Desktop,Opera,/blog,1068,1,1,0
1061,05-05-2025,Indonesia,Organic Search,Mobile,Firefox,/about,84,4,0,0
1062,19-12-2025,Mexico,Paid Ads,Desktop,Safari,/about,953,7,1,0
1063,23-01-2025,China,Social Media,Tablet,Firefox,/products,1322,11,0,0
1064,04-03-2025,Indonesia,Paid Ads,Mobile,Safari,/about,380,8,0,0
1065,23-05-2025,India,Email,Desktop,Safari,/login,596,7,1,0
1066,02-06-2025,Mexico,Email,Mobile,Chrome,/products,338,12,0,1
1067,25-05-2025,Indonesia,Paid Ads,Mobile,Chrome,/contact,599,3,0,0
1068,13-08-2025,Germany,Organic Search,Mobile,Firefox,/about,786,4,1,0
1069,05-11-2025,Pakistan,Paid Ads,Mobile,Opera,/,313,12,0,0
1070,14-04-2025,Germany,Direct,Mobile,Firefox,/pricing,588,7,0,0
1071,14-04-2025,Italy,Paid Ads,Mobile,Edge,/home,230,8,1,0
1072,08-02-2025,Spain,Social Media,Mobile,Safari,/login,988,7,0,0
1073,17-07-2025,Canada,Social Media,Desktop,Safari,/pricing,1197,6,1,0
1074,14-05-2025,Italy,Referral,Mobile,Chrome,/pricing,1513,9,1,0
1075,08-03-2025,UK,Social Media,Mobile,Opera,/blog,1488,9,0,0
1076,28-06-2025,UK,Paid Ads,Mobile,Chrome,/login,384,11,0,0
1077,11-02-2025,Japan,Social Media,Desktop,Edge,/login,1253,13,1,0
1078,15-01-2025,USA,Organic Search,Mobile,Firefox,/products,1717,7,0,0
1079,21-04-2025,China,Social Media,Tablet,Firefox,/blog,1287,8,0,0
1080,06-06-2025,India,Direct,Desktop,Opera,/contact,1755,6,0,0
1081,16-10-2025,India,Organic Search,Mobile,Chrome,/home,197,1,0,0
1082,19-08-2025,South Africa,Referral,Mobile,Chrome,/contact,1224,1,0,0
1083,06-06-2025,Saudi Arabia,Direct,Mobile,Edge,/,1422,6,1,0
1084,07-02-2025,Italy,Paid Ads,Mobile,Firefox,/home,1248,2,1,0
1085,07-04-2025,India,Paid Ads,Desktop,Chrome,/blog,1408,14,0,0
1086,16-10-2025,China,Paid Ads,Tablet,Opera,/about,1119,8,0,0
1087,11-09-2025,Indonesia,Direct,Mobile,Firefox,/about,483,1,0,0
1088,15-07-2025,Brazil,Direct,Desktop,Edge,/blog,1651,13,0,0
1089,27-03-2025,USA,Direct,Desktop,Opera,/contact,853,2,1,0
1090,18-11-2025,Spain,Organic Search,Mobile,Safari,/blog,540,8,1,0
1091,10-01-2025,Saudi Arabia,Email,Desktop,Edge,/blog,1080,12,1,0
1092,05-01-2025,Canada,Organic Search,Desktop,Opera,/pricing,1098,6,0,0
1093,03-05-2025,China,Paid Ads,Mobile,Chrome,/,972,12,0,0
1094,26-11-2025,Netherlands,Email,Desktop,Safari,/login,484,10,0,0
1095,19-12-2025,Canada,Social Media,Mobile,Edge,/about,1179,2,0,1
1096,28-04-2025,UAE,Paid Ads,Desktop,Chrome,/pricing,955,2,0,0
1097,21-10-2025,Spain,Referral,Mobile,Safari,/blog,1415,11,1,0
1098,08-06-2025,Mexico,Organic Search,Mobile,Firefox,/products,1099,14,1,0
1099,30-10-2025,Saudi Arabia,Direct,Desktop,Chrome,/pricing,526,7,1,0
1100,16-08-2025,Spain,Organic Search,Mobile,Opera,/blog,1126,5,1,1
1101,31-12-2025,India,Direct,Desktop,Edge,/about,435,5,0,0
1102,04-08-2025,Saudi Arabia,Email,Mobile,Safari,/login,1501,8,0,0
1103,03-07-2025,Netherlands,Referral,Mobile,Chrome,/blog,1127,12,0,0
1104,15-01-2025,Saudi Arabia,Email,Mobile,Firefox,/,1651,12,0,0
1105,06-06-2025,China,Referral,Mobile,Edge,/contact,142,7,0,0
1106,16-05-2025,Australia,Organic Search,Desktop,Edge,/home,1467,12,1,0
1107,18-09-2025,Mexico,Direct,Mobile,Chrome,/pricing,1374,14,0,0
1108,06-06-2025,USA,Email,Mobile,Firefox,/pricing,323,9,0,0
1109,16-02-2025,Pakistan,Referral,Desktop,Safari,/pricing,600,4,0,0
1110,20-11-2025,Saudi Arabia,Paid Ads,Mobile,Chrome,/blog,1245,10,0,0
1111,28-11-2025,Brazil,Paid Ads,Desktop,Safari,/login,1553,4,0,0
1112,22-06-2025,Australia,Email,Mobile,Edge,/,1018,2,0,0
1113,10-05-2025,Japan,Direct,Desktop,Safari,/login,168,3,0,0
1114,05-04-2025,Japan,Email,Mobile,Firefox,/blog,1301,1,1,0
1115,25-04-2025,France,Organic Search,Desktop,Opera,/blog,670,1,0,0
1116,31-08-2025,Saudi Arabia,Referral,Desktop,Firefox,/contact,1636,7,0,0
1117,19-10-2025,Japan,Organic Search,Mobile,Safari,/products,757,14,0,0
1118,09-10-2025,Saudi Arabia,Paid Ads,Tablet,Chrome,/,1507,14,1,0
1119,26-10-2025,Indonesia,Referral,Mobile,Edge,/pricing,810,5,0,0
1120,10-10-2025,Pakistan,Email,Desktop,Opera,/home,419,3,1,1
1121,10-03-2025,Japan,Organic Search,Desktop,Chrome,/pricing,1507,7,1,0
1122,28-05-2025,Pakistan,Social Media,Mobile,Chrome,/login,1389,14,1,0
1123,11-01-2025,Spain,Direct,Mobile,Firefox,/blog,689,2,0,0
1124,11-09-2025,Australia,Direct,Desktop,Safari,/,1226,3,0,0
1125,26-11-2025,Netherlands,Social Media,Mobile,Firefox,/about,1732,1,0,0
1126,26-12-2025,Indonesia,Paid Ads,Mobile,Safari,/,1304,8,0,0
1127,07-02-2025,Australia,Referral,Tablet,Firefox,/,123,2,0,0
1128,14-05-2025,Spain,Direct,Tablet,Chrome,/products,906,7,1,0
1129,19-07-2025,Netherlands,Social Media,Mobile,Edge,/pricing,1556,11,1,0
1130,23-01-2025,Spain,Email,Desktop,Safari,/products,1088,9,0,0
1131,30-10-2025,USA,Social Media,Desktop,Opera,/about,74,6,0,0
1132,12-12-2025,China,Paid Ads,Mobile,Opera,/about,693,2,1,0
1133,29-10-2025,Italy,Paid Ads,Mobile,Chrome,/contact,1305,2,0,0
1134,29-12-2025,Indonesia,Organic Search,Mobile,Firefox,/login,1535,9,0,0
1135,06-08-2025,Italy,Direct,Mobile,Firefox,/home,1695,10,0,0
1136,21-05-2025,China,Organic Search,Mobile,Chrome,/contact,1395,8,1,0
1137,14-04-2025,China,Social Media,Mobile,Opera,/blog,155,14,0,0
1138,29-07-2025,Spain,Referral,Desktop,Opera,/products,952,14,1,0
1139,21-04-2025,Italy,Referral,Desktop,Firefox,/products,1242,14,0,0
1140,14-04-2025,UAE,Paid Ads,Mobile,Safari,/contact,1319,9,0,0
1141,12-11-2025,USA,Referral,Mobile,Edge,/blog,1043,4,0,0
1142,20-06-2025,Spain,Referral,Desktop,Safari,/,748,4,0,1
1143,22-12-2025,Pakistan,Referral,Mobile,Opera,/blog,195,2,0,0
1144,20-11-2025,France,Social Media,Mobile,Safari,/pricing,1607,14,0,0
1145,13-05-2025,China,Referral,Mobile,Edge,/contact,1630,10,1,0
1146,20-10-2025,Netherlands,Email,Desktop,Safari,/login,1497,1,0,0
1147,24-11-2025,Spain,Referral,Mobile,Safari,/blog,1167,10,1,0
1148,07-05-2025,Turkey,Referral,Desktop,Safari,/,844,13,1,1
1149,16-04-2025,Saudi Arabia,Organic Search,Tablet,Safari,/blog,818,4,1,1
1150,02-04-2025,Turkey,Social Media,Desktop,Chrome,/products,180,10,1,0
1151,14-10-2025,Mexico,Paid Ads,Mobile,Opera,/home,222,10,0,0
1152,20-02-2025,South Africa,Organic Search,Desktop,Edge,/products,1563,11,0,0
1153,29-01-2025,South Africa,Direct,Mobile,Opera,/login,1535,8,1,0
1154,23-10-2025,UK,Social Media,Mobile,Chrome,/about,1605,2,1,0
1155,24-10-2025,Germany,Email,Desktop,Chrome,/home,1633,13,1,0
1156,02-08-2025,USA,Social Media,Mobile,Chrome,/about,36,12,0,0
1157,24-09-2025,Germany,Direct,Desktop,Chrome,/blog,1023,11,0,0
1158,14-09-2025,South Africa,Direct,Desktop,Safari,/pricing,1101,8,0,0
1159,29-10-2025,France,Direct,Mobile,Opera,/login,799,1,1,0
1160,11-04-2025,Indonesia,Paid Ads,Desktop,Firefox,/blog,417,1,0,0
1161,12-12-2025,Turkey,Referral,Mobile,Edge,/,1585,4,0,0
1162,20-04-2025,China,Social Media,Mobile,Chrome,/blog,1142,7,0,0
1163,01-07-2025,Mexico,Referral,Mobile,Opera,/home,83,9,0,0
1164,09-11-2025,Saudi Arabia,Referral,Desktop,Chrome,/products,587,5,0,1
1165,01-01-2025,USA,Email,Mobile,Chrome,/pricing,689,2,1,1
1166,15-11-2025,Italy,Direct,Mobile,Chrome,/about,1295,12,1,0
1167,24-02-2025,Indonesia,Paid Ads,Desktop,Chrome,/blog,1401,7,0,0
1168,29-05-2025,Turkey,Email,Mobile,Chrome,/blog,795,11,0,0
1169,05-11-2025,Japan,Organic Search,Desktop,Edge,/products,858,2,1,0
1170,17-05-2025,Pakistan,Paid Ads,Mobile,Opera,/pricing,879,9,0,0
1171,21-07-2025,UK,Referral,Desktop,Chrome,/contact,246,9,1,0
1172,09-11-2025,Japan,Paid Ads,Mobile,Chrome,/about,736,3,0,0
1173,27-04-2025,Brazil,Direct,Mobile,Chrome,/blog,1399,13,0,0
1174,03-06-2025,UK,Organic Search,Desktop,Chrome,/blog,1319,8,0,0
1175,18-10-2025,Indonesia,Direct,Desktop,Safari,/contact,387,11,1,0
1176,04-03-2025,Australia,Organic Search,Mobile,Safari,/about,670,4,0,1
1177,01-09-2025,Spain,Email,Tablet,Firefox,/home,839,3,0,0
1178,25-01-2025,Brazil,Referral,Desktop,Chrome,/home,915,1,0,0
1179,31-03-2025,Netherlands,Organic Search,Desktop,Firefox,/login,385,5,0,0
1180,16-03-2025,South Africa,Organic Search,Mobile,Edge,/login,628,13,0,0
1181,21-10-2025,Indonesia,Organic Search,Mobile,Firefox,/,662,14,0,0
1182,29-07-2025,Japan,Paid Ads,Mobile,Opera,/products,1109,11,0,0
1183,13-12-2025,Pakistan,Email,Mobile,Safari,/pricing,1042,4,0,0
1184,17-01-2025,Canada,Paid Ads,Desktop,Safari,/blog,205,1,0,0
1185,08-05-2025,Mexico,Referral,Tablet,Chrome,/about,816,10,0,0
1186,30-12-2025,India,Organic Search,Mobile,Chrome,/blog,902,8,0,0
1187,08-09-2025,UK,Email,Desktop,Edge,/login,1663,8,0,0
1188,28-06-2025,India,Email,Mobile,Edge,/,1323,13,0,0
1189,01-07-2025,Canada,Social Media,Mobile,Opera,/about,1094,8,0,0
1190,01-06-2025,UAE,Referral,Desktop,Chrome,/about,946,3,0,0
1191,25-01-2025,China,Email,Mobile,Chrome,/blog,1422,6,0,0
1192,29-06-2025,UK,Organic Search,Desktop,Edge,/products,856,12,0,0
1193,17-07-2025,Saudi Arabia,Organic Search,Mobile,Edge,/,827,12,0,0
1194,10-12-2025,Japan,Email,Mobile,Edge,/products,1596,7,0,0
1195,10-06-2025,Italy,Paid Ads,Desktop,Safari,/,573,9,1,0
1196,26-06-2025,Canada,Referral,Mobile,Firefox,/blog,643,5,1,0
1197,12-10-2025,Australia,Organic Search,Mobile,Firefox,/,688,9,0,0
1198,04-03-2025,USA,Email,Tablet,Chrome,/home,1027,6,0,0
1199,30-05-2025,Spain,Organic Search,Mobile,Safari,/about,17,10,1,0
1200,03-06-2025,Turkey,Email,Mobile,Edge,/pricing,1402,10,1,0
1201,05-06-2025,France,Referral,Mobile,Chrome,/blog,1078,10,0,0
1202,18-02-2025,Saudi Arabia,Email,Tablet,Safari,/contact,353,4,0,0
1203,03-12-2025,India,Social Media,Mobile,Opera,/pricing,1790,13,0,0
1204,25-03-2025,Australia,Email,Desktop,Safari,/blog,805,1,0,0
1205,27-12-2025,South Africa,Email,Mobile,Chrome,/pricing,1408,1,0,0
1206,26-06-2025,Germany,Referral,Mobile,Firefox,/home,1652,14,0,0
1207,28-05-2025,Canada,Email,Mobile,Edge,/pricing,1060,10,1,0
1208,28-04-2025,Spain,Referral,Mobile,Opera,/,1226,5,0,0
1209,08-12-2025,Japan,Social Media,Mobile,Safari,/login,858,13,0,0
1210,04-03-2025,India,Referral,Tablet,Chrome,/pricing,1390,14,0,0
1211,08-07-2025,Italy,Organic Search,Desktop,Chrome,/blog,71,3,0,0
1212,26-12-2025,UK,Referral,Desktop,Edge,/contact,1095,5,0,0
1213,18-02-2025,Canada,Social Media,Mobile,Chrome,/contact,431,5,0,0
1214,23-11-2025,Canada,Direct,Desktop,Chrome,/login,642,1,0,0
1215,14-09-2025,Italy,Email,Desktop,Edge,/products,801,14,0,0
1216,12-08-2025,Turkey,Referral,Desktop,Opera,/login,560,8,1,0
1217,21-05-2025,Japan,Email,Mobile,Firefox,/about,1413,5,0,0
1218,03-08-2025,China,Paid Ads,Mobile,Firefox,/pricing,1310,5,0,0
1219,30-07-2025,Australia,Organic Search,Mobile,Safari,/contact,615,9,0,0
1220,14-11-2025,UAE,Organic Search,Mobile,Opera,/login,1464,8,0,0
1221,01-02-2025,Germany,Paid Ads,Desktop,Safari,/pricing,1148,13,0,0
1222,07-06-2025,USA,Paid Ads,Mobile,Firefox,/about,1721,1,0,0
1223,12-10-2025,Pakistan,Referral,Mobile,Edge,/contact,1154,3,0,0
1224,01-11-2025,UK,Paid Ads,Mobile,Chrome,/about,534,12,0,1
1225,13-10-2025,France,Direct,Desktop,Firefox,/pricing,908,7,1,0
1226,24-05-2025,Pakistan,Email,Desktop,Opera,/blog,1449,1,0,1
1227,19-01-2025,Germany,Email,Desktop,Firefox,/pricing,172,1,0,0
1228,18-01-2025,France,Social Media,Mobile,Opera,/login,796,5,0,0
1229,14-09-2025,USA,Paid Ads,Mobile,Opera,/about,919,9,1,0
1230,19-03-2025,USA,Paid Ads,Mobile,Opera,/blog,1721,6,0,0
1231,24-06-2025,Turkey,Direct,Mobile,Safari,/blog,991,10,0,0
1232,13-07-2025,Mexico,Organic Search,Mobile,Edge,/products,1370,2,1,0
1233,23-04-2025,Indonesia,Organic Search,Tablet,Firefox,/contact,388,11,0,0
1234,24-04-2025,Brazil,Email,Desktop,Edge,/,1357,9,0,0
1235,10-08-2025,South Africa,Email,Mobile,Chrome,/blog,182,6,0,0
1236,15-06-2025,Canada,Referral,Tablet,Firefox,/about,1009,5,1,0
1237,15-11-2025,Australia,Direct,Desktop,Edge,/contact,73,5,1,0
1238,12-05-2025,Turkey,Social Media,Tablet,Edge,/home,1134,12,1,1
1239,21-09-2025,Australia,Social Media,Tablet,Chrome,/pricing,1355,3,1,0
1240,24-02-2025,Saudi Arabia,Direct,Mobile,Opera,/login,984,14,1,0
1241,25-12-2025,Saudi Arabia,Social Media,Mobile,Firefox,/about,75,6,0,0
1242,11-05-2025,India,Organic Search,Mobile,Firefox,/home,1590,13,1,1
1243,15-10-2025,France,Social Media,Mobile,Chrome,/about,1632,4,0,0
1244,23-09-2025,China,Social Media,Desktop,Opera,/pricing,467,13,0,0
1245,11-06-2025,UK,Direct,Desktop,Firefox,/products,1612,12,0,0
1246,28-03-2025,UAE,Direct,Desktop,Firefox,/about,462,10,0,1
1247,24-02-2025,Mexico,Social Media,Mobile,Firefox,/blog,1292,14,1,0
1248,15-10-2025,Italy,Paid Ads,Desktop,Opera,/,1750,2,0,0
1249,27-06-2025,India,Direct,Desktop,Chrome,/blog,1459,13,0,0
1250,15-12-2025,USA,Referral,Desktop,Firefox,/pricing,988,3,0,0
1251,08-01-2025,Germany,Referral,Mobile,Edge,/about,187,9,1,0
1252,17-11-2025,Saudi Arabia,Organic Search,Tablet,Opera,/,289,11,0,0
1253,09-11-2025,Spain,Social Media,Tablet,Safari,/blog,353,11,0,0
1254,04-09-2025,South Africa,Paid Ads,Mobile,Chrome,/,1050,9,0,0
1255,19-11-2025,France,Organic Search,Mobile,Edge,/login,305,6,0,0
1256,12-09-2025,Canada,Social Media,Mobile,Firefox,/pricing,211,10,0,0
1257,24-11-2025,Australia,Direct,Mobile,Safari,/products,971,10,0,0
1258,23-02-2025,Spain,Referral,Mobile,Chrome,/products,693,14,1,0
1259,06-09-2025,Germany,Email,Desktop,Opera,/about,1227,9,0,0
1260,27-08-2025,Netherlands,Paid Ads,Tablet,Safari,/blog,1182,4,0,0
1261,17-08-2025,Australia,Email,Mobile,Safari,/home,384,11,0,0
1262,08-03-2025,Brazil,Referral,Mobile,Edge,/pricing,44,5,0,0
1263,20-02-2025,Indonesia,Email,Mobile,Chrome,/blog,1402,10,0,1
1264,07-04-2025,South Africa,Direct,Desktop,Edge,/blog,38,6,0,1
1265,02-04-2025,India,Social Media,Desktop,Edge,/products,784,13,0,0
1266,21-09-2025,Turkey,Direct,Mobile,Firefox,/about,230,9,1,0
1267,18-10-2025,Brazil,Email,Desktop,Opera,/,62,13,0,0
1268,06-04-2025,France,Direct,Mobile,Safari,/pricing,800,5,0,0
1269,29-03-2025,France,Referral,Mobile,Chrome,/login,1386,8,0,0
1270,19-03-2025,Brazil,Paid Ads,Mobile,Opera,/,1425,11,0,0
1271,15-10-2025,France,Direct,Mobile,Opera,/contact,85,1,0,0
1272,30-04-2025,Canada,Referral,Mobile,Chrome,/contact,503,5,0,0
1273,29-10-2025,India,Paid Ads,Mobile,Opera,/pricing,1721,10,1,0
1274,14-06-2025,Germany,Social Media,Mobile,Firefox,/about,1555,1,0,0
1275,01-07-2025,South Africa,Email,Mobile,Opera,/home,126,10,0,1
1276,11-08-2025,Japan,Social Media,Mobile,Firefox,/contact,289,14,1,0
1277,07-11-2025,Saudi Arabia,Organic Search,Mobile,Safari,/products,1763,6,0,0
1278,07-01-2025,Spain,Referral,Desktop,Safari,/home,1208,7,1,0
1279,26-11-2025,Turkey,Paid Ads,Mobile,Edge,/blog,755,12,0,0
1280,20-09-2025,Mexico,Direct,Tablet,Firefox,/contact,958,14,0,0
1281,10-06-2025,Saudi Arabia,Social Media,Mobile,Safari,/products,773,5,0,0
1282,31-05-2025,Spain,Paid Ads,Desktop,Opera,/blog,304,1,1,0
1283,26-03-2025,UAE,Referral,Mobile,Chrome,/home,1027,6,1,0
1284,27-05-2025,Germany,Organic Search,Desktop,Chrome,/pricing,1484,10,0,1
1285,22-04-2025,France,Social Media,Desktop,Firefox,/blog,1551,5,0,1
1286,05-02-2025,France,Email,Tablet,Edge,/,1054,6,0,0
1287,12-10-2025,Japan,Paid Ads,Mobile,Opera,/pricing,1106,11,0,1
1288,07-07-2025,Saudi Arabia,Email,Desktop,Firefox,/pricing,851,10,0,0
1289,23-03-2025,Spain,Paid Ads,Tablet,Chrome,/home,1069,7,0,0
1290,02-01-2025,UK,Paid Ads,Tablet,Firefox,/home,1540,7,0,0
1291,30-10-2025,Spain,Referral,Mobile,Opera,/products,1266,2,0,0
1292,16-07-2025,Indonesia,Referral,Desktop,Safari,/products,1761,12,0,0
1293,11-01-2025,Canada,Referral,Mobile,Opera,/,506,3,1,0
1294,22-08-2025,Brazil,Direct,Mobile,Safari,/pricing,215,12,1,0
1295,14-07-2025,UK,Paid Ads,Mobile,Safari,/login,435,6,0,0
1296,29-04-2025,Spain,Social Media,Mobile,Safari,/about,53,3,1,1
1297,20-01-2025,Indonesia,Email,Mobile,Firefox,/,1124,2,0,1
1298,18-09-2025,Saudi Arabia,Referral,Desktop,Chrome,/,1503,4,1,0
1299,20-10-2025,Netherlands,Referral,Mobile,Firefox,/about,614,5,0,0
1300,13-09-2025,Italy,Email,Desktop,Chrome,/about,1500,11,0,0
1301,10-08-2025,Italy,Email,Mobile,Opera,/about,463,10,1,0
1302,14-08-2025,Australia,Paid Ads,Mobile,Edge,/home,604,9,0,0
1303,22-02-2025,Pakistan,Referral,Desktop,Opera,/,1366,3,1,0
1304,21-12-2025,Germany,Email,Mobile,Firefox,/,516,3,1,0
1305,08-12-2025,Indonesia,Direct,Desktop,Firefox,/blog,803,6,1,0
1306,30-12-2025,USA,Direct,Desktop,Chrome,/about,1503,5,0,0
1307,07-10-2025,Canada,Referral,Mobile,Firefox,/about,30,6,0,0
1308,22-03-2025,Spain,Email,Desktop,Safari,/products,1261,7,0,0
1309,21-07-2025,Turkey,Paid Ads,Mobile,Firefox,/products,1409,11,1,0
1310,07-06-2025,UK,Paid Ads,Desktop,Chrome,/pricing,1163,3,0,0
1311,30-04-2025,Australia,Paid Ads,Mobile,Chrome,/products,1720,13,0,0
1312,28-02-2025,Germany,Organic Search,Mobile,Safari,/contact,629,5,0,0
1313,03-08-2025,Indonesia,Referral,Mobile,Chrome,/pricing,423,8,0,0
1314,08-05-2025,Saudi Arabia,Paid Ads,Mobile,Edge,/login,1104,4,0,0
1315,12-08-2025,Canada,Direct,Tablet,Opera,/about,1437,10,0,0
1316,28-07-2025,South Africa,Email,Desktop,Firefox,/blog,1595,2,1,0
1317,25-04-2025,China,Social Media,Desktop,Edge,/products,1640,4,0,0
1318,28-07-2025,Indonesia,Social Media,Mobile,Firefox,/blog,1430,2,1,1
1319,14-01-2025,France,Paid Ads,Desktop,Edge,/products,346,3,0,0
1320,09-01-2025,Pakistan,Social Media,Tablet,Firefox,/products,1677,4,0,0
1321,09-02-2025,China,Social Media,Desktop,Safari,/blog,1538,4,0,0
1322,25-08-2025,France,Organic Search,Mobile,Chrome,/,919,10,0,0
1323,08-10-2025,Saudi Arabia,Direct,Mobile,Chrome,/,285,9,0,0
1324,25-12-2025,France,Direct,Desktop,Safari,/,901,10,1,0
1325,20-07-2025,Germany,Organic Search,Mobile,Edge,/contact,22,6,0,0
1326,03-09-2025,Indonesia,Organic Search,Desktop,Opera,/,1036,9,0,0
1327,05-10-2025,UK,Social Media,Mobile,Edge,/products,987,4,0,0
1328,23-08-2025,Australia,Referral,Desktop,Chrome,/about,1257,9,1,0
1329,04-01-2025,Spain,Email,Tablet,Opera,/home,983,11,0,1
1330,03-06-2025,Turkey,Email,Tablet,Firefox,/blog,184,13,0,1
1331,29-01-2025,Italy,Social Media,Desktop,Opera,/about,1418,9,0,0
1332,19-04-2025,Australia,Email,Desktop,Edge,/home,1635,6,1,1
1333,08-04-2025,Pakistan,Organic Search,Mobile,Safari,/about,250,5,0,0
1334,03-08-2025,France,Direct,Desktop,Firefox,/contact,556,3,0,0
1335,20-10-2025,Saudi Arabia,Email,Mobile,Edge,/home,23,14,0,0
1336,16-03-2025,Mexico,Social Media,Mobile,Firefox,/login,1228,5,1,0
1337,22-11-2025,Japan,Referral,Mobile,Opera,/pricing,1430,3,0,0
1338,26-05-2025,Netherlands,Social Media,Mobile,Chrome,/,1464,5,1,0
1339,08-05-2025,Italy,Paid Ads,Mobile,Edge,/login,1339,5,0,0
1340,07-12-2025,India,Social Media,Tablet,Safari,/contact,1367,2,0,0
1341,11-02-2025,Saudi Arabia,Organic Search,Tablet,Opera,/about,734,14,0,0
1342,22-12-2025,Indonesia,Direct,Desktop,Edge,/products,1443,14,1,0
1343,10-02-2025,Indonesia,Direct,Desktop,Safari,/,12,9,0,0
1344,03-02-2025,UAE,Email,Tablet,Edge,/login,700,7,1,0
1345,17-01-2025,Italy,Organic Search,Tablet,Opera,/,1585,14,0,0
1346,14-06-2025,Italy,Paid Ads,Desktop,Edge,/home,1485,6,1,0
1347,02-06-2025,Mexico,Organic Search,Mobile,Firefox,/pricing,1709,5,0,0
1348,17-03-2025,India,Social Media,Mobile,Opera,/,756,4,0,0
1349,28-03-2025,Germany,Organic Search,Desktop,Edge,/about,778,8,0,0
1350,27-04-2025,India,Organic Search,Mobile,Chrome,/about,881,2,0,0
1351,28-12-2025,Australia,Paid Ads,Desktop,Edge,/blog,504,8,0,0
1352,08-12-2025,USA,Social Media,Tablet,Firefox,/blog,426,1,0,0
1353,27-01-2025,Turkey,Referral,Desktop,Safari,/,1424,10,0,0
1354,09-11-2025,Australia,Referral,Mobile,Safari,/home,1406,1,0,0
1355,14-10-2025,Indonesia,Direct,Desktop,Safari,/home,637,3,0,0
1356,14-05-2025,South Africa,Email,Mobile,Chrome,/products,1085,5,0,0
1357,07-08-2025,Saudi Arabia,Organic Search,Mobile,Firefox,/contact,1409,14,0,0
1358,17-06-2025,Indonesia,Direct,Desktop,Opera,/contact,1428,6,0,0
1359,08-04-2025,Netherlands,Paid Ads,Mobile,Safari,/login,1030,4,0,0
1360,25-09-2025,South Africa,Referral,Mobile,Firefox,/contact,151,7,0,0
1361,25-08-2025,Indonesia,Organic Search,Desktop,Edge,/pricing,1119,7,1,0
1362,05-11-2025,Turkey,Paid Ads,Mobile,Chrome,/home,1497,2,1,1
1363,22-06-2025,Turkey,Email,Desktop,Firefox,/products,55,2,0,0
1364,09-07-2025,Germany,Paid Ads,Mobile,Firefox,/blog,853,2,0,0
1365,02-05-2025,Pakistan,Organic Search,Mobile,Opera,/about,1018,14,0,0
1366,15-02-2025,Spain,Email,Mobile,Firefox,/contact,1271,2,0,0
1367,05-03-2025,Canada,Paid Ads,Desktop,Opera,/blog,19,13,0,0
1368,10-05-2025,UAE,Email,Mobile,Chrome,/blog,673,9,0,0
1369,06-11-2025,Japan,Organic Search,Mobile,Chrome,/,582,14,0,0
1370,29-12-2025,China,Organic Search,Mobile,Edge,/pricing,1563,5,0,1
1371,12-07-2025,Mexico,Email,Mobile,Opera,/products,1631,11,0,0
1372,03-11-2025,Spain,Social Media,Mobile,Opera,/pricing,658,8,0,0
1373,30-06-2025,Saudi Arabia,Direct,Desktop,Safari,/,922,5,0,0
1374,19-10-2025,Saudi Arabia,Paid Ads,Desktop,Safari,/products,1775,13,0,0
1375,09-10-2025,Saudi Arabia,Paid Ads,Desktop,Edge,/products,649,11,0,0
1376,29-01-2025,USA,Social Media,Desktop,Chrome,/home,625,5,1,0
1377,29-05-2025,China,Social Media,Mobile,Safari,/pricing,707,1,1,0
1378,24-09-2025,Indonesia,Social Media,Desktop,Firefox,/pricing,918,6,0,0
1379,23-10-2025,India,Referral,Desktop,Chrome,/home,187,4,0,0
1380,11-01-2025,Canada,Referral,Desktop,Firefox,/login,878,3,0,0
1381,13-06-2025,France,Email,Desktop,Opera,/blog,1039,6,0,0
1382,23-04-2025,Spain,Referral,Desktop,Chrome,/,862,2,0,0
1383,06-07-2025,Turkey,Organic Search,Desktop,Edge,/pricing,316,8,0,0
1384,22-10-2025,Netherlands,Email,Mobile,Opera,/home,557,1,0,0
1385,20-08-2025,UAE,Paid Ads,Mobile,Opera,/about,336,12,0,0
1386,15-08-2025,South Africa,Direct,Desktop,Firefox,/login,1389,9,1,1
1387,06-11-2025,Australia,Organic Search,Mobile,Opera,/products,404,8,1,0
1388,08-04-2025,Canada,Paid Ads,Desktop,Safari,/contact,309,1,0,0
1389,24-02-2025,Brazil,Paid Ads,Desktop,Chrome,/about,1559,10,0,0
1390,21-04-2025,Brazil,Email,Desktop,Safari,/home,758,12,0,0
1391,01-06-2025,UAE,Social Media,Mobile,Firefox,/contact,294,9,1,0
1392,03-09-2025,Italy,Social Media,Mobile,Firefox,/blog,339,2,1,0
1393,10-03-2025,UK,Organic Search,Desktop,Chrome,/,59,3,1,0
1394,08-11-2025,Japan,Social Media,Desktop,Opera,/contact,782,2,0,0
1395,16-10-2025,Canada,Paid Ads,Mobile,Edge,/login,1655,13,1,1
1396,07-09-2025,Turkey,Social Media,Desktop,Firefox,/blog,1742,14,0,0
1397,05-02-2025,Canada,Referral,Desktop,Chrome,/contact,387,8,1,0
1398,27-08-2025,Indonesia,Social Media,Mobile,Edge,/products,1797,2,1,0
1399,28-05-2025,South Africa,Paid Ads,Mobile,Opera,/products,1633,10,0,0
1400,15-08-2025,China,Email,Mobile,Firefox,/login,1009,2,0,0
1401,01-09-2025,Saudi Arabia,Organic Search,Mobile,Chrome,/products,1571,1,1,0
